,user_id,role,registration_date,last_active_date,2021,2022,2023,2024
35024,98927,full,2022-12-21,2022-12-21,0,0,0,0
35025,98929,full,2022-12-21,2022-12-21,0,1,0,0
35026,98931,full,2022-12-21,2022-12-21,0,1,0,0
35027,98937,full,2022-12-21,2022-12-21,0,1,0,0
35028,98939,full,2022-12-21,2023-01-22,0,0,0,0
35029,98940,full,2022-12-21,2022-12-21,0,1,0,0
35030,98943,full,2022-12-21,2022-12-21,0,1,0,0
35031,98944,full,2022-12-21,2023-03-28,0,0,0,0
35032,98951,full,2022-12-21,2024-03-20,0,0,0,1
35033,98952,full,2022-12-21,2022-12-23,0,2,0,0
35034,98956,full,2022-12-21,2022-12-21,0,0,0,0
35035,98958,full,2022-12-21,2022-12-21,0,1,0,0
35036,98969,full,2023-08-14,2023-08-14,0,0,0,0
35037,98974,full,2022-12-21,2022-12-21,0,1,0,0
35038,98980,full,2022-12-21,2022-12-21,0,1,0,0
35039,98982,full,2022-12-21,2023-12-15,0,0,1,0
35040,98987,full,2022-12-21,2022-12-21,0,1,0,0
35041,98996,full,2022-12-21,2022-12-21,0,1,0,0
35042,98998,full,2022-12-21,2022-12-21,0,1,0,0
35043,99001,full,2022-12-21,2022-12-21,0,0,0,0
35044,99004,full,2022-12-21,2023-08-22,0,1,1,0
35045,99013,full,2022-12-21,2022-12-21,0,0,0,0
35046,99032,full,2022-12-21,2022-12-21,0,0,0,0
35047,99042,full,2022-12-21,2022-12-21,0,0,0,0
35048,99046,standard,2022-12-21,2022-12-21,0,1,0,0
35049,99051,full,2022-12-21,2023-11-24,0,0,1,0
35050,99061,full,2022-12-21,2022-12-21,0,0,0,0
35051,99066,full,2022-12-21,2023-12-27,0,0,6,0
35052,99068,full,2022-12-21,2022-12-21,0,1,0,0
35053,99071,full,2022-12-21,2022-12-21,0,1,0,0
35054,99073,full,2022-12-21,2022-12-21,0,1,0,0
35055,99080,full,2022-12-21,2022-12-21,0,1,0,0
35056,99083,full,2022-12-21,2022-12-21,0,1,0,0
35057,99087,full,2022-12-21,2022-12-21,0,1,0,0
35058,99090,full,2022-12-21,2022-12-21,0,1,0,0
35059,99098,full,2022-12-21,2023-07-24,0,0,0,0
35060,99109,full,2022-12-21,2022-12-21,0,0,0,0
35061,99112,full,2022-12-21,2023-11-13,0,0,0,0
35062,99113,full,2022-12-21,2022-12-21,0,0,0,0
35063,99115,full,2022-12-21,2022-12-21,0,0,0,0
35064,99124,full,2022-12-21,2023-12-13,0,0,2,0
35065,99127,full,2022-12-21,2022-12-21,0,1,0,0
35066,99130,full,2022-12-21,2022-12-21,0,1,0,0
35067,99133,full,2022-12-21,2022-12-21,0,1,0,0
35068,99134,full,2022-12-21,2023-08-30,0,0,0,0
35069,99136,full,2022-12-21,2022-12-21,0,0,0,0
35070,99153,full,2022-12-21,2022-12-21,0,0,0,0
35071,99160,full,2022-12-21,2022-12-21,0,1,0,0
35072,99161,full,2022-12-21,2022-12-21,0,1,0,0
35073,99162,full,2022-12-21,2023-01-27,0,0,1,0
35074,99165,full,2022-12-21,2022-12-21,0,1,0,0
35075,99174,full,2022-12-21,2022-12-21,0,1,0,0
35076,99183,full,2022-12-21,2022-12-21,0,1,0,0
35077,99187,full,2022-12-21,2022-12-21,0,1,0,0
35078,99197,full,2022-12-21,2023-04-01,0,0,2,0
35079,99203,full,2022-12-21,2022-12-21,0,1,0,0
35080,99217,full,2022-12-21,2023-11-07,0,0,1,0
35081,99220,full,2022-12-21,2023-03-04,0,0,2,0
35082,99221,full,2022-12-21,2022-12-21,0,1,0,0
35083,99224,full,2023-02-10,2023-11-14,0,0,16,0
35084,99228,full,2022-12-21,2022-12-21,0,1,0,0
35085,99234,full,2022-12-21,2023-08-20,0,0,0,0
35086,99235,full,2022-12-21,2022-12-21,0,1,0,0
35087,99248,full,2022-12-21,2022-12-21,0,1,0,0
35088,99251,full,2022-12-21,2022-12-21,0,1,0,0
35089,99261,full,2022-12-21,2022-12-21,0,1,0,0
35090,99267,full,2022-12-21,2022-12-21,0,1,0,0
35091,99272,full,2022-12-21,2022-12-21,0,1,0,0
35092,99277,full,2023-11-16,2023-11-16,0,0,1,0
35093,99280,full,2022-12-21,2022-12-21,0,1,0,0
35094,99284,full,2022-12-21,2022-12-21,0,1,0,0
35095,99307,full,2022-12-21,2022-12-21,0,1,0,0
35096,99312,full,2022-12-21,2022-12-21,0,1,0,0
35097,99314,full,2022-12-21,2022-12-21,0,1,0,0
35098,99325,full,2022-12-21,2022-12-21,0,0,0,0
35099,99328,full,2022-12-21,2022-12-21,0,0,0,0
35100,99333,full,2022-12-21,2022-12-21,0,1,0,0
35101,99344,full,2022-12-21,2023-08-30,0,0,2,0
35102,99354,full,2022-12-23,2022-12-23,0,0,0,0
35103,99355,full,2022-12-21,2022-12-21,0,1,0,0
35104,99357,full,2022-12-21,2022-12-21,0,1,0,0
35105,99358,full,2022-12-21,2022-12-21,0,1,0,0
35106,99363,full,2023-01-27,2023-01-27,0,0,0,0
35107,99390,full,2022-12-21,2022-12-21,0,1,0,0
35108,99395,full,2022-12-21,2022-12-21,0,0,0,0
35109,99404,full,2022-12-21,2022-12-21,0,1,0,0
35110,99412,full,2022-12-21,2023-08-29,0,0,0,0
35111,99414,full,2022-12-21,2022-12-21,0,0,0,0
35112,99418,full,2022-12-21,2023-04-01,0,1,1,0
35113,99422,full,2022-12-21,2022-12-21,0,0,0,0
35114,99424,full,2023-10-20,2023-10-20,0,0,0,0
35115,99427,full,2022-12-21,2022-12-21,0,1,0,0
35116,99431,full,2023-11-24,2023-11-24,0,0,0,0
35117,99441,full,2022-12-21,2022-12-21,0,1,0,0
35118,99447,full,2022-12-21,2022-12-21,0,0,0,0
35119,99452,full,2022-12-21,2022-12-21,0,1,0,0
35120,99488,full,2022-12-21,2023-01-27,0,0,0,0
35121,99490,full,2022-12-21,2022-12-21,0,0,0,0
35122,99501,full,2022-12-21,2022-12-21,0,1,0,0
35123,99504,full,2022-12-21,2023-07-26,0,0,0,0
35124,99505,full,2022-12-21,2022-12-21,0,1,0,0
35125,99512,full,2022-12-21,2022-12-21,0,1,0,0
35126,99513,full,2022-12-22,2022-12-22,0,1,0,0
35127,99524,full,2022-12-21,2022-12-21,0,1,0,0
35128,99528,full,2022-12-21,2022-12-23,0,1,0,0
35129,99533,full,2022-12-21,2022-12-31,0,1,0,0
35130,99540,full,2022-12-21,2022-12-21,0,1,0,0
35131,99544,full,2022-12-21,2022-12-21,0,1,0,0
35132,99545,full,2022-12-21,2022-12-21,0,0,0,0
35133,99556,full,2022-12-21,2022-12-21,0,1,0,0
35134,99558,full,2022-12-21,2022-12-30,0,1,0,0
35135,99567,full,2022-12-21,2022-12-21,0,0,0,0
35136,99574,full,2022-12-21,2022-12-21,0,1,0,0
35137,99582,full,2022-12-21,2023-11-13,0,0,1,0
35138,99585,full,2022-12-21,2022-12-21,0,1,0,0
35139,99591,full,2022-12-21,2022-12-21,0,0,0,0
35140,99596,full,2022-12-21,2022-12-21,0,1,0,0
35141,99599,full,2022-12-21,2022-12-21,0,1,0,0
35142,99604,full,2022-12-21,2024-01-03,0,1,0,1
35143,99606,full,2022-12-21,2023-10-20,0,2,21,0
35144,99616,full,2022-12-21,2023-09-25,0,0,1,0
35145,99619,full,2022-12-21,2022-12-21,0,1,0,0
35146,99621,full,2022-12-21,2022-12-21,0,1,0,0
35147,99628,full,2022-12-21,2023-08-16,0,0,5,0
35148,99632,full,2022-12-21,2022-12-21,0,1,0,0
35149,99633,full,2022-12-21,2022-12-21,0,1,0,0
35150,99634,full,2022-12-21,2024-01-02,0,0,10,1
35151,99655,full,2022-12-21,2023-09-18,0,0,2,0
35152,99657,full,2022-12-21,2022-12-21,0,1,0,0
35153,99659,full,2022-12-21,2022-12-21,0,1,0,0
35154,99668,full,2022-12-21,2022-12-21,0,1,0,0
35155,99689,full,2022-12-21,2022-12-21,0,0,0,0
35156,99691,full,2022-12-21,2022-12-21,0,0,0,0
35157,99699,full,2022-12-21,2022-12-21,0,1,0,0
35158,99703,full,2022-12-21,2022-12-21,0,1,0,0
35159,99711,full,2022-12-21,2022-12-21,0,1,0,0
35160,99716,full,2022-12-21,2022-12-21,0,1,0,0
35161,99722,full,2022-12-27,2022-12-27,0,0,0,0
35162,99723,full,2022-12-21,2022-12-21,0,1,0,0
35163,99727,full,2022-12-21,2022-12-21,0,1,0,0
35164,99731,full,2022-12-25,2022-12-26,0,1,0,0
35165,99739,full,2022-12-21,2023-01-10,0,0,1,0
35166,99742,full,2022-12-21,2022-12-21,0,1,0,0
35167,99745,full,2023-04-08,2023-12-28,0,0,21,0
35168,99749,full,2022-12-21,2022-12-21,0,0,0,0
35169,99751,full,2022-12-21,2022-12-21,0,1,0,0
35170,99759,full,2022-12-21,2022-12-21,0,1,0,0
35171,99761,full,2022-12-21,2022-12-21,0,1,0,0
35172,99766,full,2022-12-21,2022-12-21,0,1,0,0
35173,99767,full,2022-12-21,2022-12-21,0,0,0,0
35174,99769,full,2022-12-21,2022-12-21,0,0,0,0
35175,99782,full,2022-12-22,2022-12-23,0,1,0,0
35176,99817,full,2022-12-22,2022-12-22,0,0,0,0
35177,99821,full,2022-12-21,2022-12-21,0,1,0,0
35178,99822,full,2022-12-21,2022-12-21,0,1,0,0
35179,99826,full,2022-12-21,2023-04-09,0,0,0,0
35180,99831,full,2023-08-05,2023-12-24,0,0,4,0
35181,99841,full,2022-12-21,2022-12-21,0,1,0,0
35182,99842,full,2022-12-21,2022-12-21,0,1,0,0
35183,99848,full,2022-12-21,2022-12-21,0,1,0,0
35184,99853,full,2022-12-21,2022-12-21,0,0,0,0
35185,99870,full,2022-12-21,2022-12-21,0,1,0,0
35186,99871,full,2022-12-21,2022-12-22,0,0,0,0
35187,99872,full,2022-12-21,2022-12-21,0,1,0,0
35188,99879,full,2023-04-11,2023-04-24,0,0,1,0
35189,99882,full,2023-10-31,2023-10-31,0,0,0,0
35190,99885,full,2022-12-21,2022-12-21,0,1,0,0
35191,99890,full,2023-08-28,2023-08-28,0,0,1,0
35192,99891,full,2022-12-21,2022-12-21,0,1,0,0
35193,99903,full,2022-12-21,2022-12-21,0,1,0,0
35194,99906,full,2022-12-21,2022-12-21,0,1,0,0
35195,99909,full,2022-12-21,2022-12-21,0,1,0,0
35196,99910,full,2022-12-21,2022-12-21,0,1,0,0
35197,99923,full,2022-12-21,2022-12-21,0,0,0,0
35198,99929,full,2022-12-21,2022-12-21,0,1,0,0
35199,99932,full,2023-10-01,2023-10-01,0,0,0,0
35200,99933,full,2022-12-21,2022-12-21,0,1,0,0
35201,99940,full,2022-12-21,2022-12-25,0,1,0,0
35202,99941,full,2022-12-21,2022-12-21,0,1,0,0
35203,99945,full,2022-12-21,2023-03-14,0,1,0,0
35204,99951,full,2023-08-28,2023-08-28,0,0,1,0
35205,99953,full,2022-12-21,2023-04-01,0,1,2,0
35206,99957,full,2022-12-21,2022-12-21,0,1,0,0
35207,99960,full,2022-12-21,2022-12-21,0,1,0,0
35208,99964,full,2022-12-21,2022-12-21,0,1,0,0
35209,99966,full,2022-12-21,2023-02-22,0,0,5,0
35210,99967,full,2022-12-21,2023-04-18,0,1,1,0
35211,99972,full,2022-12-21,2022-12-21,0,1,0,0
35212,99974,full,2022-12-21,2022-12-21,0,0,0,0
35213,99976,full,2022-12-21,2022-12-21,0,0,0,0
35214,99986,full,2022-12-21,2023-12-17,0,0,1,0
35215,99994,full,2022-12-21,2022-12-21,0,1,0,0
35216,99996,full,2022-12-22,2023-12-27,0,2,71,0
35217,100004,full,2022-12-21,2023-04-01,0,1,2,0
35218,100010,full,2022-12-21,2022-12-21,0,1,0,0
35219,100014,full,2022-12-21,2022-12-21,0,1,0,0
35220,100015,full,2022-12-21,2023-11-26,0,0,1,0
35221,100016,full,2023-08-30,2023-08-30,0,0,1,0
35222,100022,full,2022-12-21,2022-12-21,0,1,0,0
35223,100024,full,2023-08-25,2023-08-25,0,0,1,0
35224,100026,full,2022-12-21,2022-12-21,0,0,0,0
35225,100041,full,2022-12-21,2022-12-21,0,1,0,0
35226,100052,full,2022-12-21,2022-12-21,0,1,0,0
35227,100053,full,2022-12-21,2022-12-21,0,1,0,0
35228,100056,full,2022-12-21,2023-12-30,0,0,5,0
35229,100063,full,2022-12-21,2022-12-21,0,1,0,0
35230,100065,full,2022-12-21,2023-01-31,0,0,0,0
35231,100066,full,2023-01-27,2023-01-27,0,0,1,0
35232,100069,full,2022-12-21,2023-08-29,0,1,1,0
35233,100082,full,2022-12-21,2022-12-21,0,1,0,0
35234,100090,full,2022-12-21,2022-12-21,0,0,0,0
35235,100122,full,2023-11-24,2023-12-07,0,0,2,0
35236,100134,full,2022-12-21,2022-12-21,0,1,0,0
35237,100143,full,2022-12-21,2023-09-14,0,0,5,0
35238,100145,full,2022-12-21,2022-12-21,0,1,0,0
35239,100149,full,2022-12-22,2023-04-01,0,0,1,0
35240,100158,full,2022-12-21,2023-12-28,0,0,2,0
35241,100164,full,2022-12-21,2022-12-21,0,1,0,0
35242,100169,full,2022-12-21,2023-08-28,0,0,1,0
35243,100177,full,2022-12-21,2022-12-21,0,1,0,0
35244,100196,full,2022-12-21,2023-08-26,0,0,1,0
35245,100197,full,2022-12-21,2023-06-21,0,0,1,0
35246,100198,full,2022-12-21,2023-02-11,0,3,3,0
35247,100199,full,2023-07-13,2023-07-13,0,0,0,0
35248,100203,full,2022-12-21,2022-12-21,0,1,0,0
35249,100217,full,2022-12-21,2023-07-13,0,0,1,0
35250,100228,full,2022-12-21,2023-04-01,0,1,1,0
35251,100233,full,2022-12-21,2022-12-21,0,0,0,0
35252,100249,full,2022-12-21,2023-12-22,0,0,1,0
35253,100254,full,2022-12-27,2022-12-27,0,1,0,0
35254,100277,full,2022-12-21,2024-01-03,0,0,0,1
35255,100285,full,2022-12-21,2022-12-21,0,0,0,0
35256,100298,full,2022-12-21,2022-12-23,0,1,0,0
35257,100322,full,2023-08-25,2023-08-25,0,0,1,0
35258,100370,full,2023-04-26,2023-04-26,0,0,1,0
35259,100374,full,2023-04-02,2023-04-02,0,0,0,0
35260,100384,full,2023-03-23,2023-12-30,0,0,1,0
35261,100430,full,2023-07-23,2023-08-05,0,0,2,0
35262,100451,full,2022-12-21,2023-11-17,0,0,0,0
35263,100469,full,2023-08-02,2023-08-02,0,0,1,0
35264,100508,full,2022-12-21,2023-12-22,0,0,1,0
35265,100516,full,2022-12-21,2023-09-02,0,0,1,0
35266,100527,full,2023-08-25,2023-08-25,0,0,1,0
35267,100537,full,2022-12-21,2023-09-04,0,0,2,0
35268,100548,full,2022-12-21,2022-12-21,0,1,0,0
35269,100569,full,2022-12-21,2023-04-01,0,1,1,0
35270,100572,full,2022-12-21,2024-03-30,0,0,0,1
35271,100574,full,2023-11-02,2023-11-08,0,0,3,0
35272,100585,full,2022-12-21,2023-08-25,0,0,1,0
35273,100587,full,2022-12-21,2022-12-22,0,1,0,0
35274,100595,full,2022-12-21,2023-01-27,0,0,0,0
35275,100597,full,2022-12-21,2023-01-19,0,0,1,0
35276,100600,full,2022-12-21,2023-11-25,0,0,0,0
35277,100605,full,2022-12-21,2023-02-14,0,0,1,0
35278,100645,full,2022-12-21,2023-12-29,0,0,7,0
35279,100667,full,2023-01-28,2023-01-28,0,0,1,0
35280,100668,full,2023-08-08,2023-08-08,0,0,0,0
35281,100707,full,2023-08-24,2023-09-04,0,0,1,0
35282,100711,full,2023-03-16,2023-04-03,0,0,1,0
35283,100714,full,2022-12-21,2023-04-01,0,0,1,0
35284,100731,full,2022-12-21,2023-04-01,0,0,1,0
35285,100740,full,2022-12-21,2022-12-21,0,1,0,0
35286,100754,full,2022-12-21,2022-12-21,0,1,0,0
35287,100762,full,2022-12-21,2022-12-21,0,1,0,0
35288,100763,full,2022-12-21,2023-08-25,0,0,1,0
35289,100764,full,2022-12-21,2023-04-01,0,0,2,0
35290,100772,full,2022-12-21,2022-12-21,0,0,0,0
35291,100775,full,2023-03-18,2023-09-10,0,0,1,0
35292,100801,full,2022-12-21,2023-12-25,0,1,7,0
35293,100803,full,2023-08-31,2023-09-01,0,0,0,0
35294,100805,full,2022-12-21,2023-10-26,0,0,1,0
35295,100807,full,2022-12-21,2023-04-16,0,0,1,0
35296,100808,full,2023-01-16,2023-01-16,0,0,1,0
35297,100814,full,2022-12-21,2022-12-21,0,1,0,0
35298,100817,full,2022-12-21,2022-12-21,0,1,0,0
35299,100824,full,2022-12-21,2022-12-21,0,0,0,0
35300,100837,full,2022-12-21,2022-12-21,0,0,0,0
35301,100840,full,2022-12-23,2023-03-31,0,0,1,0
35302,100842,full,2023-08-09,2023-08-09,0,0,0,0
35303,100846,full,2022-12-21,2022-12-21,0,1,0,0
35304,100848,full,2022-12-21,2022-12-21,0,1,0,0
35305,100863,full,2022-12-21,2023-04-01,0,1,1,0
35306,100873,full,2023-07-14,2023-09-11,0,0,12,0
35307,100882,full,2022-12-21,2022-12-21,0,0,0,0
35308,100886,full,2022-12-21,2022-12-21,0,0,0,0
35309,100889,full,2022-12-21,2022-12-21,0,1,0,0
35310,100891,full,2023-09-18,2023-09-19,0,0,2,0
35311,100932,full,2022-12-21,2023-04-01,0,0,15,0
35312,100933,full,2022-12-21,2022-12-21,0,1,0,0
35313,100937,full,2022-12-21,2022-12-21,0,1,0,0
35314,100942,full,2022-12-21,2022-12-24,0,1,0,0
35315,100948,full,2023-09-13,2023-09-15,0,0,1,0
35316,100950,full,2022-12-21,2022-12-21,0,0,0,0
35317,100954,full,2022-12-21,2022-12-21,0,1,0,0
35318,100958,full,2023-01-07,2023-11-23,0,0,58,0
35319,100978,full,2022-12-21,2023-09-06,0,0,0,0
35320,100981,full,2022-12-21,2023-12-28,0,0,1,0
35321,101001,full,2022-12-21,2022-12-21,0,0,0,0
35322,101002,full,2022-12-21,2023-10-30,0,0,0,0
35323,101007,full,2022-12-21,2022-12-21,0,1,0,0
35324,101016,full,2022-12-21,2022-12-21,0,1,0,0
35325,101028,full,2022-12-21,2022-12-21,0,1,0,0
35326,101035,full,2022-12-21,2022-12-21,0,1,0,0
35327,101058,full,2022-12-21,2022-12-21,0,1,0,0
35328,101060,full,2022-12-21,2022-12-21,0,1,0,0
35329,101065,full,2022-12-21,2022-12-21,0,1,0,0
35330,101075,full,2022-12-23,2022-12-23,0,1,0,0
35331,101078,full,2022-12-21,2023-04-27,0,0,1,0
35332,101103,full,2022-12-21,2023-11-23,0,1,0,0
35333,101107,full,2022-12-21,2022-12-21,0,1,0,0
35334,101111,full,2023-08-26,2023-08-26,0,0,1,0
35335,101115,full,2022-12-21,2022-12-21,0,1,0,0
35336,101118,full,2023-01-11,2023-01-11,0,0,1,0
35337,101122,full,2022-12-21,2022-12-21,0,1,0,0
35338,101128,full,2022-12-21,2023-11-14,0,0,1,0
35339,101143,full,2022-12-21,2022-12-21,0,1,0,0
35340,101145,full,2022-12-21,2022-12-21,0,1,0,0
35341,101151,full,2022-12-21,2022-12-21,0,1,0,0
35342,101161,full,2022-12-21,2022-12-21,0,1,0,0
35343,101162,full,2023-08-25,2023-08-25,0,0,1,0
35344,101166,full,2022-12-21,2022-12-21,0,1,0,0
35345,101172,full,2022-12-21,2022-12-21,0,0,0,0
35346,101173,full,2022-12-22,2024-01-03,0,0,0,1
35347,101179,full,2022-12-21,2023-11-20,0,0,0,0
35348,101182,full,2022-12-21,2022-12-22,0,1,0,0
35349,101188,full,2022-12-21,2022-12-21,0,1,0,0
35350,101190,full,2022-12-21,2023-12-21,0,0,3,0
35351,101192,full,2022-12-21,2022-12-21,0,1,0,0
35352,101194,full,2022-12-21,2022-12-21,0,1,0,0
35353,101220,full,2022-12-21,2023-08-29,0,0,1,0
35354,101230,full,2022-12-21,2022-12-21,0,1,0,0
35355,101231,full,2022-12-21,2022-12-21,0,1,0,0
35356,101253,full,2022-12-21,2022-12-21,0,1,0,0
35357,101259,full,2023-10-09,2023-11-28,0,0,6,0
35358,101262,full,2022-12-21,2022-12-21,0,1,0,0
35359,101265,full,2022-12-21,2023-03-25,0,0,3,0
35360,101273,full,2022-12-21,2022-12-21,0,0,0,0
35361,101274,full,2022-12-21,2022-12-21,0,1,0,0
35362,101276,full,2022-12-21,2023-01-27,0,0,0,0
35363,101279,full,2022-12-21,2022-12-21,0,1,0,0
35364,101280,full,2022-12-21,2023-01-11,0,0,1,0
35365,101285,full,2022-12-21,2022-12-21,0,1,0,0
35366,101286,full,2022-12-21,2022-12-21,0,0,0,0
35367,101293,full,2022-12-22,2022-12-30,0,1,0,0
35368,101311,full,2022-12-21,2022-12-21,0,1,0,0
35369,101313,full,2022-12-21,2022-12-21,0,1,0,0
35370,101344,full,2022-12-21,2024-06-20,0,0,0,1
35371,101346,full,2022-12-21,2022-12-21,0,1,0,0
35372,101359,full,2022-12-21,2022-12-21,0,1,0,0
35373,101366,full,2022-12-21,2022-12-21,0,0,0,0
35374,101369,full,2023-11-02,2023-11-27,0,0,1,0
35375,101371,full,2022-12-21,2023-04-01,0,2,1,0
35376,101374,full,2023-07-19,2023-07-26,0,0,2,0
35377,101380,full,2022-12-21,2022-12-21,0,1,0,0
35378,101387,full,2022-12-21,2023-03-27,0,0,2,0
35379,101406,full,2022-12-21,2022-12-21,0,0,0,0
35380,101414,full,2022-12-21,2022-12-21,0,1,0,0
35381,101419,full,2023-02-05,2023-11-10,0,0,1,0
35382,101420,full,2022-12-21,2023-05-07,0,1,0,0
35383,101424,full,2022-12-21,2022-12-21,0,0,0,0
35384,101427,full,2022-12-21,2022-12-21,0,1,0,0
35385,101430,full,2022-12-21,2022-12-21,0,1,0,0
35386,101433,full,2022-12-21,2022-12-21,0,0,0,0
35387,101436,full,2022-12-21,2022-12-21,0,1,0,0
35388,101448,full,2022-12-21,2022-12-21,0,0,0,0
35389,101455,full,2022-12-21,2022-12-21,0,1,0,0
35390,101464,full,2022-12-21,2023-11-18,0,0,3,0
35391,101465,full,2022-12-21,2022-12-21,0,1,0,0
35392,101492,full,2022-12-21,2023-10-10,0,3,51,0
35393,101500,full,2023-07-11,2023-07-11,0,0,1,0
35394,101503,full,2022-12-21,2022-12-21,0,1,0,0
35395,101504,full,2022-12-21,2023-08-28,0,0,2,0
35396,101511,full,2022-12-21,2022-12-21,0,1,0,0
35397,101512,full,2023-08-05,2023-08-16,0,0,3,0
35398,101518,full,2022-12-21,2022-12-21,0,1,0,0
35399,101526,full,2023-10-10,2023-10-10,0,0,1,0
35400,101539,full,2022-12-21,2023-01-18,0,0,1,0
35401,101542,full,2023-06-29,2023-06-29,0,0,1,0
35402,101555,full,2022-12-21,2023-10-16,0,0,13,0
35403,101560,full,2022-12-21,2022-12-21,0,1,0,0
35404,101567,full,2022-12-21,2022-12-21,0,1,0,0
35405,101569,full,2022-12-21,2022-12-21,0,0,0,0
35406,101585,full,2022-12-21,2023-12-31,0,0,1,0
35407,101586,full,2023-08-16,2023-08-17,0,0,1,0
35408,101606,full,2022-12-21,2022-12-21,0,1,0,0
35409,101623,full,2022-12-21,2022-12-21,0,1,0,0
35410,101627,full,2022-12-21,2022-12-21,0,1,0,0
35411,101628,full,2022-12-21,2022-12-21,0,0,0,0
35412,101651,full,2022-12-21,2022-12-21,0,0,0,0
35413,101660,full,2022-12-23,2023-04-01,0,0,1,0
35414,101674,full,2022-12-21,2022-12-28,0,3,0,0
35415,101675,full,2022-12-21,2022-12-21,0,1,0,0
35416,101676,full,2022-12-21,2023-12-22,0,2,8,0
35417,101680,full,2022-12-21,2023-03-30,0,0,1,0
35418,101690,full,2023-12-20,2024-01-02,0,0,0,2
35419,101692,full,2022-12-21,2023-09-11,0,0,2,0
35420,101693,full,2022-12-21,2022-12-21,0,1,0,0
35421,101694,full,2022-12-21,2023-08-21,0,0,1,0
35422,101696,full,2022-12-21,2022-12-21,0,1,0,0
35423,101697,full,2022-12-21,2022-12-21,0,1,0,0
35424,101699,full,2022-12-21,2023-09-08,0,0,0,0
35425,101709,full,2022-12-21,2022-12-21,0,1,0,0
35426,101710,full,2022-12-21,2022-12-21,0,0,0,0
35427,101725,full,2022-12-21,2022-12-21,0,1,0,0
35428,101727,full,2022-12-21,2022-12-21,0,0,0,0
35429,101732,full,2022-12-21,2022-12-21,0,0,0,0
35430,101739,full,2022-12-22,2022-12-22,0,1,0,0
35431,101749,full,2022-12-22,2022-12-22,0,1,0,0
35432,101755,full,2022-12-22,2022-12-23,0,1,0,0
35433,101759,full,2022-12-22,2022-12-22,0,0,0,0
35434,101760,full,2022-12-22,2022-12-22,0,1,0,0
35435,101761,full,2022-12-22,2023-01-18,0,0,1,0
35436,101764,full,2022-12-22,2022-12-22,0,1,0,0
35437,101776,full,2023-03-19,2023-12-24,0,0,10,0
35438,101777,full,2023-01-07,2023-11-07,0,0,3,0
35439,101789,full,2022-12-22,2022-12-22,0,1,0,0
35440,101790,full,2022-12-23,2023-11-25,0,5,12,0
35441,101793,full,2022-12-22,2022-12-22,0,0,0,0
35442,101795,full,2022-12-22,2023-04-01,0,0,1,0
35443,101799,full,2022-12-22,2023-11-03,0,0,0,0
35444,101816,full,2022-12-23,2022-12-27,0,1,0,0
35445,101820,full,2023-02-02,2023-10-17,0,0,3,0
35446,101826,full,2022-12-22,2022-12-22,0,0,0,0
35447,101831,full,2022-12-29,2023-02-18,0,2,9,0
35448,101846,full,2022-12-22,2023-04-28,0,0,1,0
35449,101849,full,2022-12-22,2022-12-22,0,0,0,0
35450,101852,full,2022-12-22,2022-12-22,0,1,0,0
35451,101857,full,2022-12-22,2022-12-22,0,1,0,0
35452,101863,full,2022-12-25,2023-04-01,0,0,1,0
35453,101871,full,2022-12-22,2023-10-03,0,1,1,0
35454,101875,full,2022-12-22,2023-12-25,0,0,13,0
35455,101881,full,2022-12-22,2022-12-22,0,0,0,0
35456,101886,full,2022-12-22,2023-10-31,0,0,1,0
35457,101892,full,2022-12-22,2022-12-22,0,1,0,0
35458,101894,full,2022-12-22,2022-12-22,0,1,0,0
35459,101908,full,2022-12-22,2023-04-01,0,0,1,0
35460,101918,full,2022-12-22,2022-12-22,0,1,0,0
35461,101927,full,2022-12-22,2022-12-23,0,1,0,0
35462,101930,full,2022-12-22,2022-12-22,0,1,0,0
35463,101935,full,2022-12-22,2022-12-22,0,1,0,0
35464,101936,full,2022-12-22,2022-12-22,0,1,0,0
35465,101940,full,2022-12-22,2023-10-28,0,0,2,0
35466,101946,full,2022-12-22,2023-11-22,0,7,62,0
35467,101954,full,2022-12-22,2022-12-22,0,1,0,0
35468,101958,full,2022-12-22,2022-12-22,0,1,0,0
35469,101959,full,2022-12-22,2023-12-05,0,0,1,0
35470,101968,full,2022-12-22,2022-12-23,0,1,0,0
35471,101972,full,2022-12-22,2022-12-22,0,0,0,0
35472,101974,full,2022-12-22,2022-12-22,0,1,0,0
35473,101975,full,2022-12-22,2022-12-22,0,1,0,0
35474,101979,full,2023-12-15,2023-12-15,0,0,0,0
35475,101990,full,2022-12-22,2022-12-22,0,1,0,0
35476,102001,full,2022-12-22,2023-08-21,0,1,0,0
35477,102004,full,2022-12-23,2022-12-23,0,1,0,0
35478,102012,full,2022-12-22,2022-12-22,0,1,0,0
35479,102013,full,2022-12-22,2022-12-23,0,1,0,0
35480,102028,full,2023-02-20,2023-02-20,0,0,0,0
35481,102040,full,2022-12-22,2022-12-22,0,1,0,0
35482,102041,full,2022-12-22,2023-04-01,0,0,1,0
35483,102046,full,2022-12-22,2022-12-22,0,1,0,0
35484,102054,full,2022-12-22,2022-12-22,0,0,0,0
35485,102061,full,2022-12-22,2022-12-22,0,1,0,0
35486,102064,full,2022-12-22,2023-12-23,0,0,1,0
35487,102066,full,2022-12-22,2024-01-12,0,0,21,1
35488,102077,full,2022-12-22,2022-12-22,0,0,0,0
