,user_id,role,registration_date,last_activity_date,y2021,y2022,y2023,y2024
36802,2308,full,2022-02-07,2022-06-17,0,1,0,0
36803,5392,full,2022-02-07,2022-02-15,0,2,0,0
36804,11344,full,2022-02-07,2022-02-07,0,1,0,0
36805,11374,full,2022-02-07,2022-02-07,0,1,0,0
36806,11427,full,2022-02-07,2022-02-07,0,1,0,0
36807,11481,full,2022-02-08,2022-02-08,0,1,0,0
36808,10197,full,2022-02-08,2022-02-08,0,1,0,0
36809,11593,full,2022-02-08,2022-02-08,0,1,0,0
36810,11616,full,2022-02-08,2022-02-08,0,1,0,0
36811,11711,full,2022-02-08,2022-02-08,0,1,0,0
36812,11795,full,2022-02-09,2022-02-09,0,1,0,0
36813,9594,full,2022-02-09,2022-03-21,0,2,0,0
36814,11877,full,2022-02-09,2022-02-09,0,1,0,0
36815,7599,full,2022-02-09,2022-02-10,0,1,0,0
36816,11945,full,2022-02-09,2022-02-09,0,1,0,0
36817,11920,full,2022-02-10,2022-06-17,0,1,0,0
36818,12071,full,2022-02-10,2022-02-10,0,1,0,0
36819,12118,full,2022-02-11,2022-02-11,0,1,0,0
36820,12200,full,2022-02-11,2022-02-14,0,1,0,0
36821,12315,full,2022-02-13,2022-02-15,0,2,0,0
36822,12323,full,2022-02-13,2022-02-14,0,1,0,0
36823,12335,full,2022-02-13,2022-02-13,0,1,0,0
36824,12342,full,2022-02-13,2022-02-14,0,1,0,0
36825,12343,full,2022-02-13,2022-02-14,0,1,0,0
36826,12338,full,2022-02-13,2022-02-14,0,1,0,0
36827,12346,full,2022-02-13,2022-02-14,0,1,0,0
36828,12348,full,2022-02-13,2022-02-13,0,1,0,0
36829,12391,full,2022-02-14,2022-02-14,0,1,0,0
36830,12484,full,2022-02-14,2022-02-14,0,0,0,0
36831,4748,full,2022-02-15,2022-02-15,0,1,0,0
36832,9296,full,2022-02-16,2022-02-16,0,1,0,0
36833,12857,full,2022-02-17,2022-02-17,0,1,0,0
36834,12995,full,2022-02-18,2022-04-13,0,1,0,0
36835,13028,full,2022-02-19,2022-02-19,0,1,0,0
36836,13097,full,2022-02-19,2022-02-19,0,1,0,0
36837,13252,full,2022-02-21,2022-02-21,0,1,0,0
36838,12987,full,2022-02-18,2022-02-18,0,0,0,0
36839,13002,full,2022-02-18,2022-02-18,0,0,0,0
36840,13484,full,2022-02-25,2022-06-17,0,2,0,0
36841,13580,full,2022-02-27,2022-02-27,0,1,0,0
36842,13632,full,2022-02-28,2022-06-17,0,1,0,0
36843,13455,full,2022-02-24,2022-02-24,0,1,0,0
36844,1760,full,2022-02-25,2022-04-02,0,2,0,0
36845,13561,full,2022-02-26,2022-02-26,0,1,0,0
36846,13616,full,2022-02-28,2022-02-28,0,0,0,0
36847,13815,full,2022-03-03,2022-03-03,0,1,0,0
36848,13735,full,2022-03-04,2022-03-04,0,1,0,0
36849,13803,full,2022-03-03,2022-06-17,0,15,0,0
36850,13931,full,2022-03-05,2022-03-05,0,1,0,0
36851,13946,full,2022-03-06,2022-03-06,0,1,0,0
36852,14026,full,2022-03-08,2022-03-08,0,1,0,0
36853,14006,full,2022-03-07,2022-04-09,0,6,0,0
36854,13982,full,2022-03-06,2022-03-07,0,1,0,0
36855,14080,full,2022-03-09,2022-03-09,0,1,0,0
36856,14073,full,2022-03-09,2022-06-17,0,1,0,0
36857,14083,full,2022-03-09,2022-06-17,0,1,0,0
36858,14189,full,2022-03-10,2022-03-10,0,1,0,0
36859,14267,full,2022-03-10,2022-03-10,0,1,0,0
36860,14325,full,2022-03-11,2022-03-11,0,1,0,0
36861,14396,full,2022-03-11,2022-03-11,0,1,0,0
36862,7209,full,2022-01-01,2022-03-14,0,1,0,0
36863,14626,full,2022-03-15,2022-03-15,0,1,0,0
36864,14677,full,2022-03-16,2022-03-16,0,1,0,0
36865,4425,full,2021-12-21,2022-06-17,0,2,0,0
36866,14377,full,2022-03-11,2022-06-17,0,1,0,0
36867,14410,full,2022-03-12,2022-03-12,0,1,0,0
36868,14450,full,2022-03-12,2022-03-12,0,1,0,0
36869,14553,full,2022-03-14,2022-03-21,0,1,0,0
36870,14595,full,2022-03-14,2022-03-14,0,0,0,0
36871,14672,full,2022-03-15,2022-03-15,0,1,0,0
36872,14989,full,2022-03-16,2022-03-16,0,1,0,0
36873,15152,full,2022-03-16,2022-03-16,0,1,0,0
36874,15199,full,2022-03-16,2022-03-16,0,1,0,0
36875,15297,full,2022-03-16,2022-03-16,0,1,0,0
36876,15366,full,2022-03-16,2022-06-17,0,1,0,0
36877,15466,full,2022-03-16,2022-03-16,0,1,0,0
36878,4788,full,2021-12-21,2022-03-16,0,0,0,0
36879,15647,full,2022-03-16,2022-03-16,0,1,0,0
36880,15734,full,2022-03-16,2022-03-16,0,0,0,0
36881,15830,full,2022-03-16,2022-03-16,0,0,0,0
36882,15957,full,2022-03-16,2022-03-16,0,1,0,0
36883,16076,full,2022-03-16,2022-03-16,0,1,0,0
36884,15923,full,2022-03-16,2022-03-16,0,1,0,0
36885,16185,full,2022-03-16,2022-03-17,0,1,0,0
36886,16290,full,2022-03-16,2022-03-16,0,0,0,0
36887,16335,full,2022-03-16,2022-03-16,0,1,0,0
36888,16470,full,2022-03-16,2022-03-16,0,1,0,0
36889,16641,full,2022-03-17,2022-03-17,0,0,0,0
36890,16774,full,2022-03-17,2022-03-17,0,0,0,0
36891,16887,full,2022-03-17,2022-03-17,0,1,0,0
36892,16896,full,2022-03-17,2022-06-17,0,2,0,0
36893,1466,full,2021-12-06,2022-03-17,0,1,0,0
36894,17223,full,2022-03-17,2022-03-19,0,1,0,0
36895,16722,full,2022-03-17,2022-03-17,0,1,0,0
36896,17538,full,2022-03-17,2022-03-17,0,1,0,0
36897,17664,full,2022-03-17,2022-06-17,0,2,0,0
36898,17683,full,2022-03-17,2022-03-24,0,1,0,0
36899,17832,full,2022-03-17,2022-03-17,0,1,0,0
36900,18160,full,2022-03-18,2022-03-18,0,1,0,0
36901,18320,full,2022-03-18,2022-03-18,0,1,0,0
36902,15151,full,2022-03-16,2022-03-16,0,1,0,0
36903,15292,full,2022-03-16,2022-03-16,0,1,0,0
36904,15490,full,2022-03-16,2022-03-16,0,1,0,0
36905,15643,full,2022-03-16,2022-03-16,0,0,0,0
36906,2719,full,2022-03-16,2022-03-16,0,1,0,0
36907,15712,full,2022-03-16,2022-06-17,0,1,0,0
36908,15956,full,2022-03-16,2022-03-16,0,1,0,0
36909,16167,full,2022-03-16,2022-03-16,0,0,0,0
36910,16235,full,2022-03-16,2022-03-16,0,1,0,0
36911,16549,full,2022-03-16,2022-03-16,0,1,0,0
36912,16815,full,2022-03-17,2022-03-17,0,1,0,0
36913,15600,full,2022-03-17,2022-03-17,0,1,0,0
36914,17118,full,2022-03-17,2022-03-17,0,1,0,0
36915,17205,full,2022-03-17,2022-03-17,0,1,0,0
36916,17211,full,2022-03-17,2022-03-17,0,1,0,0
36917,17317,full,2022-03-17,2022-03-17,0,1,0,0
36918,17454,full,2022-03-17,2022-03-17,0,1,0,0
36919,4579,full,2022-03-17,2022-03-17,0,1,0,0
36920,4921,full,2022-03-17,2022-04-12,0,1,0,0
36921,17510,full,2022-03-17,2022-03-17,0,1,0,0
36922,17545,full,2022-03-17,2022-06-17,0,1,0,0
36923,17903,full,2022-03-17,2022-03-17,0,1,0,0
36924,18010,full,2022-03-18,2022-03-18,0,0,0,0
36925,17764,full,2022-03-18,2022-03-18,0,0,0,0
36926,18330,full,2022-03-18,2022-03-18,0,1,0,0
36927,18381,full,2022-03-18,2022-03-18,0,1,0,0
36928,18450,full,2022-03-18,2022-03-18,0,0,0,0
36929,18621,full,2022-03-18,2022-03-18,0,1,0,0
36930,18665,full,2022-03-18,2022-03-18,0,1,0,0
36931,18667,full,2022-03-18,2022-03-18,0,1,0,0
36932,15190,full,2022-03-16,2022-06-17,0,1,0,0
36933,18780,full,2022-03-18,2022-06-17,0,9,0,0
36934,18847,full,2022-03-18,2022-03-18,0,1,0,0
36935,19166,full,2022-03-19,2022-03-19,0,1,0,0
36936,19189,full,2022-03-19,2022-03-26,0,2,0,0
36937,19208,full,2022-03-19,2022-03-19,0,1,0,0
36938,19152,full,2022-03-19,2022-03-19,0,0,0,0
36939,19454,full,2022-03-19,2022-03-19,0,1,0,0
36940,19490,full,2022-03-19,2022-03-19,0,0,0,0
36941,19607,full,2022-03-21,2022-03-21,0,1,0,0
36942,19643,full,2022-03-21,2022-03-21,0,1,0,0
36943,19666,full,2022-03-21,2022-03-21,0,1,0,0
36944,19680,full,2022-03-21,2022-03-21,0,1,0,0
36945,19713,full,2022-03-21,2022-03-21,0,1,0,0
36946,19774,full,2022-03-21,2022-03-21,0,1,0,0
36947,19804,full,2022-03-21,2022-03-21,0,1,0,0
36948,19842,full,2022-03-21,2022-03-21,0,1,0,0
36949,19847,full,2022-03-21,2022-03-21,0,1,0,0
36950,1273,full,2022-03-18,2022-03-18,0,0,0,0
36951,15419,full,2022-03-18,2022-03-18,0,0,0,0
36952,18725,full,2022-03-18,2022-03-18,0,1,0,0
36953,17216,full,2022-03-18,2022-03-18,0,1,0,0
36954,18820,full,2022-03-18,2022-03-18,0,0,0,0
36955,16426,full,2022-03-18,2022-03-18,0,1,0,0
36956,19180,full,2022-03-19,2022-03-19,0,1,0,0
36957,19213,full,2022-03-19,2022-03-19,0,1,0,0
36958,19388,full,2022-03-19,2022-03-19,0,1,0,0
36959,16573,full,2022-03-19,2022-03-19,0,1,0,0
36960,19488,full,2022-03-19,2022-03-19,0,1,0,0
36961,16232,full,2022-03-20,2022-03-27,0,1,0,0
36962,19772,full,2022-03-21,2022-03-21,0,1,0,0
36963,19827,full,2022-03-21,2022-03-21,0,1,0,0
36964,19901,full,2022-03-21,2022-03-21,0,1,0,0
36965,19913,full,2022-03-21,2022-03-21,0,1,0,0
36966,20034,full,2022-03-23,2022-03-23,0,1,0,0
36967,20119,full,2022-03-23,2022-03-23,0,1,0,0
36968,20145,full,2022-03-23,2022-03-23,0,1,0,0
36969,20188,full,2022-03-24,2022-03-24,0,1,0,0
36970,20187,full,2022-03-24,2022-03-31,0,0,0,0
36971,13994,full,2022-03-07,2022-04-02,0,4,0,0
36972,20290,full,2022-03-24,2022-03-24,0,1,0,0
36973,19864,full,2022-03-21,2022-06-17,0,1,0,0
36974,19915,full,2022-03-21,2022-03-21,0,1,0,0
36975,19925,full,2022-03-22,2022-03-22,0,1,0,0
36976,19975,full,2022-03-22,2022-03-22,0,1,0,0
36977,20062,full,2022-03-23,2022-03-23,0,1,0,0
36978,20128,full,2022-03-23,2022-03-23,0,1,0,0
36979,20231,full,2022-03-24,2022-06-17,0,1,0,0
36980,20258,full,2022-03-24,2022-03-24,0,1,0,0
36981,20297,full,2022-03-24,2022-03-24,0,1,0,0
36982,20310,full,2022-03-25,2022-03-25,0,1,0,0
36983,20398,full,2022-03-26,2022-03-26,0,1,0,0
36984,14513,full,2022-03-27,2022-03-27,0,0,0,0
36985,20497,full,2022-03-27,2022-06-17,0,1,0,0
36986,20588,full,2022-03-28,2022-03-28,0,1,0,0
36987,7691,full,2022-03-29,2022-03-29,0,1,0,0
36988,20645,full,2022-03-29,2022-06-17,0,1,0,0
36989,12281,full,2022-02-12,2022-06-17,0,1,0,0
36990,20789,full,2022-03-30,2022-03-30,0,1,0,0
36991,6815,full,2021-12-23,2022-04-08,0,1,0,0
36992,21035,full,2022-04-02,2022-04-02,0,1,0,0
36993,21052,full,2022-04-02,2022-04-02,0,1,0,0
36994,21054,full,2022-04-02,2022-04-02,0,1,0,0
36995,21060,full,2022-04-02,2022-04-02,0,1,0,0
36996,20691,full,2022-03-30,2022-03-30,0,1,0,0
36997,21135,full,2022-04-03,2022-04-03,0,1,0,0
36998,10260,full,2022-02-03,2022-04-03,0,1,0,0
36999,21257,full,2022-04-04,2022-04-04,0,1,0,0
37000,21593,full,2022-04-07,2022-04-07,0,1,0,0
37001,21145,full,2022-04-03,2022-04-03,0,1,0,0
37002,21254,full,2022-04-04,2022-06-17,0,1,0,0
37003,21325,full,2022-04-05,2022-04-05,0,0,0,0
37004,21462,full,2022-04-06,2022-04-06,0,1,0,0
37005,21503,full,2022-04-06,2022-04-06,0,1,0,0
37006,21595,full,2022-04-07,2022-04-15,0,3,0,0
37007,21709,full,2022-04-07,2022-04-07,0,1,0,0
37008,21967,full,2022-04-09,2022-04-09,0,1,0,0
37009,22047,full,2022-04-10,2022-04-10,0,1,0,0
37010,22158,full,2022-04-10,2022-04-10,0,1,0,0
37011,22161,full,2022-04-10,2022-04-10,0,1,0,0
37012,22179,full,2022-04-10,2022-04-10,0,1,0,0
37013,7388,full,2022-04-08,2022-06-17,0,9,0,0
37014,21854,full,2022-04-09,2022-04-09,0,1,0,0
37015,21858,full,2022-04-09,2022-04-09,0,1,0,0
37016,21886,full,2022-04-09,2022-04-09,0,1,0,0
37017,21925,full,2022-04-09,2022-04-09,0,1,0,0
37018,22043,full,2022-04-10,2022-04-10,0,1,0,0
37019,22052,full,2022-04-10,2022-04-10,0,1,0,0
37020,22113,full,2022-04-10,2022-04-10,0,1,0,0
37021,22173,full,2022-04-10,2022-04-10,0,1,0,0
37022,22257,full,2022-04-10,2022-04-10,0,1,0,0
37023,22277,full,2022-04-10,2022-04-10,0,1,0,0
37024,22290,full,2022-04-10,2022-04-10,0,1,0,0
37025,21632,full,2022-04-07,2022-04-11,0,1,0,0
37026,22399,full,2022-04-11,2022-04-11,0,1,0,0
37027,22521,full,2022-04-12,2022-06-17,0,1,0,0
37028,3203,full,2021-12-10,2022-05-24,0,1,0,0
37029,22964,full,2022-04-13,2022-04-13,0,1,0,0
37030,19397,full,2022-03-19,2022-04-14,0,1,0,0
37031,22348,full,2022-04-11,2022-06-17,0,1,0,0
37032,22397,full,2022-04-11,2022-04-11,0,1,0,0
37033,15368,full,2022-04-12,2022-04-17,0,1,0,0
37034,22502,full,2022-04-12,2022-04-12,0,1,0,0
37035,20867,full,2022-04-12,2022-06-17,0,1,0,0
37036,22802,full,2022-04-13,2022-04-13,0,1,0,0
37037,22817,full,2022-04-13,2022-05-24,0,1,0,0
37038,17661,full,2022-03-17,2022-04-14,0,0,0,0
37039,23059,full,2022-04-14,2022-04-14,0,1,0,0
37040,20714,full,2022-03-30,2022-04-14,0,1,0,0
37041,23104,full,2022-04-14,2022-04-14,0,1,0,0
37042,23239,full,2022-04-15,2022-04-15,0,1,0,0
37043,23258,full,2022-04-15,2022-04-15,0,1,0,0
37044,23283,full,2022-04-15,2022-04-15,0,1,0,0
37045,5791,full,2021-12-22,2022-04-15,0,1,0,0
37046,23342,full,2022-04-16,2022-04-16,0,1,0,0
37047,23453,full,2022-04-16,2022-04-16,0,1,0,0
37048,23242,full,2022-04-15,2022-04-17,0,0,0,0
37049,23094,full,2022-04-14,2022-04-14,0,1,0,0
37050,23138,full,2022-04-14,2022-04-14,0,1,0,0
37051,23186,full,2022-04-15,2022-04-15,0,1,0,0
37052,23417,full,2022-04-16,2022-04-16,0,1,0,0
37053,23479,full,2022-04-17,2022-04-17,0,1,0,0
37054,23543,full,2022-04-17,2022-04-17,0,1,0,0
37055,23640,full,2022-04-17,2022-04-19,0,0,0,0
37056,23882,full,2022-04-19,2022-04-19,0,1,0,0
37057,24075,full,2022-04-20,2022-04-20,0,1,0,0
37058,5596,full,2022-04-17,2022-04-17,0,0,0,0
37059,23787,full,2022-04-18,2022-06-17,0,3,0,0
37060,24044,full,2022-04-20,2022-04-20,0,1,0,0
37061,24192,full,2022-04-21,2022-04-21,0,1,0,0
37062,24311,full,2022-04-23,2022-06-17,0,1,0,0
37063,24336,full,2022-04-23,2022-04-23,0,1,0,0
37064,24372,full,2022-04-24,2022-04-24,0,0,0,0
37065,24554,full,2022-04-26,2022-04-26,0,1,0,0
37066,24570,full,2022-04-27,2022-04-27,0,1,0,0
37067,24426,full,2022-04-25,2022-06-17,0,2,0,0
37068,24601,full,2022-04-27,2022-04-27,0,1,0,0
37069,24610,full,2022-04-27,2022-04-27,0,0,0,0
37070,24693,full,2022-04-28,2022-04-28,0,1,0,0
37071,23811,full,2022-04-29,2022-04-29,0,1,0,0
37072,24758,full,2022-04-29,2022-04-29,0,1,0,0
37073,24866,full,2022-04-30,2022-05-24,0,0,0,0
37074,24887,full,2022-05-01,2022-05-01,0,0,0,0
37075,25099,full,2022-05-04,2022-05-04,0,1,0,0
37076,25109,full,2022-05-04,2022-05-04,0,0,0,0
37077,25221,full,2022-05-05,2022-05-05,0,1,0,0
37078,25286,full,2022-05-06,2022-05-06,0,2,0,0
37079,24967,full,2022-05-02,2022-05-02,0,1,0,0
37080,25184,full,2022-05-05,2022-05-05,0,1,0,0
37081,25265,full,2022-05-06,2022-05-06,0,2,0,0
37082,25356,full,2022-05-07,2022-05-07,0,1,0,0
37083,14426,full,2022-05-09,2022-05-09,0,1,0,0
37084,25587,full,2022-05-12,2022-05-12,0,1,0,0
37085,25625,full,2022-05-12,2022-05-12,0,0,0,0
37086,25705,full,2022-05-13,2022-05-13,0,1,0,0
37087,20403,full,2022-03-26,2022-06-17,0,1,0,0
37088,25768,full,2022-05-14,2022-05-14,0,1,0,0
37089,25880,full,2022-05-16,2022-05-16,0,1,0,0
37090,26036,full,2022-05-19,2022-05-19,0,1,0,0
37091,25837,full,2022-05-17,2022-05-17,0,1,0,0
37092,25922,full,2022-05-17,2022-05-17,0,1,0,0
37093,166655,full,2023-08-28,2023-12-01,0,0,4,0
37094,212901,full,2023-11-24,2023-11-25,0,0,1,0
37095,213432,full,2023-11-26,2023-11-26,0,0,0,0
37096,148402,full,2023-08-12,2024-01-12,0,0,8,2
37097,170693,full,2023-09-01,2023-12-01,0,0,2,0
37098,62082,full,2022-09-10,2023-11-30,0,1,5,0
37099,166844,full,2023-08-28,2023-12-05,0,0,5,0
37100,29506,full,2022-05-25,2023-12-28,0,226,298,0
37101,213524,full,2023-11-26,2023-11-26,0,0,0,0
37102,207545,full,2023-11-21,2023-11-26,0,0,0,0
37103,56259,full,2022-08-30,2023-11-26,0,0,0,0
37104,92472,full,2022-11-28,2023-11-27,0,0,2,0
37105,23293,full,2022-04-15,2024-01-02,0,22,34,1
37106,133616,full,2023-04-29,2023-11-27,0,0,4,0
37107,88524,full,2022-11-11,2023-12-09,0,19,164,0
37108,88824,full,2022-11-12,2023-12-09,0,17,163,0
37109,142251,full,2023-07-30,2023-11-27,0,0,9,0
37110,10629,full,2022-02-04,2023-12-08,0,115,131,0
37111,15244,full,2022-03-16,2023-12-18,0,292,209,0
37112,19501,full,2022-03-19,2024-01-03,0,108,118,1
37113,7566,full,2022-01-21,2023-12-29,0,116,209,0
37114,4707,full,2021-12-21,2024-01-12,73,743,300,4
37115,24060,full,2022-04-20,2023-12-26,0,422,202,0
37116,9113,full,2022-01-25,2023-12-31,0,280,292,0
37117,1755,full,2021-12-06,2023-12-21,1,307,61,0
37118,686,full,2021-12-06,2023-12-28,34,332,171,0
37119,97078,full,2022-12-15,2024-01-11,0,1,89,1
37120,97125,full,2022-12-15,2024-01-09,0,1,31,1
37121,35815,full,2022-07-19,2023-12-26,0,2,35,0
37122,22947,full,2022-04-13,2023-12-10,0,0,2,0
37123,186487,full,2023-09-29,2023-11-27,0,0,2,0
37124,206312,full,2023-11-20,2023-12-03,0,0,3,0
37125,190440,full,2023-10-24,2023-12-01,0,0,3,0
37126,132215,full,2023-04-20,2023-11-27,0,0,4,0
37127,185684,full,2023-09-24,2023-12-06,0,0,2,0
37128,213929,full,2023-11-27,2023-12-01,0,0,1,0
37129,213951,full,2023-11-27,2023-11-27,0,0,0,0
37130,213999,full,2023-11-27,2023-11-27,0,0,0,0
37131,38429,full,2022-07-22,2023-12-02,0,0,3,0
37132,214197,full,2023-11-27,2023-11-27,0,0,0,0
37133,23403,full,2022-04-16,2024-01-12,0,243,99,4
37134,214083,full,2023-11-27,2023-11-27,0,0,1,0
37135,214297,full,2023-11-27,2023-11-27,0,0,0,0
37136,214403,full,2023-11-27,2023-11-27,0,0,0,0
37137,214449,full,2023-11-27,2023-12-01,0,0,2,0
37138,50929,full,2022-08-16,2023-12-27,0,1,26,0
37139,48488,full,2022-08-12,2023-11-27,0,0,1,0
37140,213890,full,2023-11-27,2023-12-01,0,0,1,0
37141,214587,full,2023-11-27,2023-12-06,0,0,1,0
37142,18550,full,2022-03-18,2023-12-28,0,131,125,0
37143,187992,full,2023-10-09,2023-12-29,0,0,19,0
37144,72969,full,2022-10-18,2023-12-04,0,2,9,0
37145,214777,full,2023-11-27,2023-11-27,0,0,0,0
37146,214798,full,2023-11-27,2023-12-01,0,0,2,0
37147,169197,full,2023-08-30,2023-11-27,0,0,2,0
37148,76903,full,2022-10-31,2023-12-22,0,2,44,0
37149,151188,full,2023-08-17,2023-12-01,0,0,1,0
37150,214868,full,2023-11-27,2023-11-27,0,0,0,0
37151,36738,full,2022-07-20,2023-12-26,0,0,13,0
37152,211141,full,2023-11-23,2023-12-11,0,0,1,0
37153,214900,full,2023-11-28,2023-12-11,0,0,1,0
37154,214955,full,2023-11-28,2023-12-07,0,0,1,0
37155,215013,full,2023-11-28,2023-11-28,0,0,0,0
37156,215131,full,2023-11-28,2023-11-28,0,0,0,0
37157,3665,full,2021-12-20,2023-11-28,0,12,2,0
37158,215309,full,2023-11-28,2023-11-28,0,0,1,0
37159,147369,full,2023-08-10,2023-11-28,0,0,0,0
37160,215373,full,2023-11-28,2023-12-01,0,0,3,0
37161,215416,full,2023-11-28,2023-11-28,0,0,0,0
37162,154990,full,2023-08-25,2023-12-11,0,0,2,0
37163,23050,full,2022-04-14,2023-11-28,0,0,5,0
37164,174259,full,2023-09-07,2023-12-03,0,0,6,0
37165,215554,full,2023-11-28,2023-11-28,0,0,1,0
37166,215710,full,2023-11-28,2023-11-28,0,0,0,0
37167,5233,full,2021-12-21,2023-11-28,0,1,1,0
37168,36610,full,2022-07-20,2023-11-28,0,0,2,0
37169,32711,full,2022-06-22,2023-12-05,0,1,8,0
37170,215834,full,2023-11-28,2023-11-28,0,0,0,0
37171,198265,full,2023-11-10,2023-12-19,0,0,0,0
37172,38750,full,2022-07-23,2023-12-07,0,0,1,0
37173,166477,full,2023-08-28,2023-11-29,0,0,3,0
37174,207639,full,2023-11-21,2023-12-14,0,0,3,0
37175,121178,full,2023-02-20,2023-12-03,0,0,27,0
37176,29144,full,2022-05-24,2023-12-13,0,1,1,0
37177,216074,full,2023-11-29,2023-12-06,0,0,2,0
37178,145615,full,2023-08-08,2023-11-29,0,0,2,0
37179,199997,full,2023-11-13,2023-11-29,0,0,0,0
37180,16089,full,2022-03-16,2023-12-30,0,56,109,0
37181,95410,full,2022-12-12,2023-11-29,0,0,0,0
37182,3877,full,2021-12-21,2023-12-01,6,69,79,0
37183,216123,full,2023-11-29,2023-11-29,0,0,1,0
37184,45108,full,2022-08-01,2024-01-02,0,56,91,1
37185,43206,full,2022-07-29,2023-12-04,0,0,7,0
37186,143887,full,2023-08-11,2023-12-30,0,0,17,0
37187,190737,full,2023-10-25,2023-11-30,0,0,2,0
37188,189611,full,2023-10-20,2023-11-30,0,0,3,0
37189,14811,full,2022-08-22,2024-01-12,0,1,30,1
37190,2181,full,2021-12-21,2024-01-12,0,38,44,1
37191,14596,full,2022-03-27,2023-11-30,0,4,5,0
37192,46639,full,2022-08-17,2024-01-12,0,48,266,3
37193,56560,full,2023-11-26,2023-11-30,0,0,1,0
37194,9861,full,2023-11-26,2023-12-09,0,0,2,0
37195,213574,full,2023-11-26,2023-11-26,0,0,1,0
37196,210414,full,2023-11-22,2023-12-11,0,0,2,0
37197,213591,full,2023-11-26,2023-11-26,0,0,1,0
37198,213590,full,2023-11-26,2023-11-26,0,0,1,0
37199,3373,full,2022-01-04,2023-11-30,0,11,16,0
37200,161154,full,2023-08-25,2024-01-12,0,0,85,4
37201,213554,full,2023-11-26,2023-11-30,0,0,2,0
37202,129108,full,2023-04-15,2023-11-27,0,0,12,0
37203,5231,full,2021-12-21,2023-11-30,0,1,3,0
37204,33428,full,2022-06-30,2023-12-04,0,1,1,0
37205,98806,full,2023-02-26,2023-12-09,0,0,9,0
37206,198826,full,2023-11-27,2023-12-01,0,0,1,0
37207,201688,full,2023-11-20,2023-11-30,0,0,3,0
37208,202412,full,2023-11-25,2023-12-26,0,0,5,0
37209,70439,full,2023-11-25,2024-01-08,0,0,1,1
37210,536,full,2022-08-23,2023-12-31,0,28,24,0
37211,213103,full,2023-11-25,2023-11-29,0,0,2,0
37212,213711,full,2023-11-27,2023-11-27,0,0,0,0
37213,64813,full,2022-09-12,2023-12-31,0,73,234,0
37214,11496,full,2022-02-08,2023-12-30,0,22,128,0
37215,492,full,2022-06-27,2023-12-10,0,0,1,0
37216,97482,full,2023-09-05,2023-12-01,0,0,2,0
37217,213783,full,2023-11-27,2023-11-27,0,0,1,0
37218,24282,full,2022-06-22,2023-12-18,0,7,25,0
37219,25246,full,2022-11-05,2023-11-27,0,0,4,0
37220,213911,full,2023-11-27,2023-11-27,0,0,0,0
37221,213920,full,2023-11-27,2023-11-27,0,0,0,0
37222,54320,full,2023-11-27,2023-11-27,0,0,0,0
37223,214124,full,2023-11-27,2023-11-27,0,0,0,0
37224,214263,full,2023-11-27,2023-11-27,0,0,0,0
37225,177161,full,2023-09-09,2024-01-06,0,0,2,1
37226,36744,full,2022-07-27,2023-12-25,0,29,13,0
37227,69255,full,2022-09-29,2023-12-25,0,33,88,0
37228,140768,full,2023-07-15,2023-12-28,0,0,13,0
37229,214579,full,2023-11-27,2023-11-27,0,0,0,0
37230,214595,full,2023-11-27,2023-11-27,0,0,1,0
37231,214604,full,2023-11-27,2023-11-27,0,0,0,0
37232,24952,full,2023-02-17,2023-12-01,0,0,4,0
37233,214693,full,2023-11-27,2023-11-27,0,0,0,0
37234,172751,full,2023-09-10,2023-12-01,0,0,4,0
37235,29970,full,2023-11-27,2023-11-27,0,0,0,0
37236,1045,full,2021-12-06,2024-01-01,1,83,47,1
37237,19462,full,2022-04-29,2023-12-27,0,6,1,0
37238,327,full,2022-02-18,2023-12-25,0,263,91,0
37239,213693,full,2023-11-28,2023-12-31,0,0,2,0
37240,4008,full,2021-12-21,2023-12-28,0,106,137,0
37241,174067,full,2023-10-17,2023-11-28,0,0,2,0
37242,50502,full,2022-08-16,2023-11-28,0,5,3,0
37243,215326,full,2023-11-28,2023-11-28,0,0,0,0
37244,215332,full,2023-11-28,2023-12-03,0,0,2,0
37245,2429,full,2023-11-28,2023-12-13,0,0,2,0
37246,136500,full,2023-11-28,2023-11-28,0,0,0,0
37247,156016,full,2023-09-11,2023-11-30,0,0,4,0
37248,215484,full,2023-11-28,2023-11-28,0,0,0,0
37249,127126,full,2023-10-31,2023-11-29,0,0,0,0
37250,50700,full,2022-08-23,2024-01-03,0,1,4,2
37251,157644,full,2023-09-01,2023-12-27,0,0,5,0
37252,1011,full,2021-12-07,2023-12-18,0,103,65,0
37253,47313,full,2023-07-25,2023-12-08,0,0,4,0
37254,208863,full,2023-11-21,2023-12-25,0,0,2,0
37255,35931,full,2023-11-28,2023-12-02,0,0,1,0
37256,215696,full,2023-11-28,2023-11-28,0,0,0,0
37257,174521,full,2023-09-14,2023-11-28,0,0,2,0
37258,191602,full,2023-10-30,2023-12-01,0,0,4,0
37259,92685,full,2022-11-28,2023-12-01,0,1,1,0
37260,82621,full,2023-11-28,2023-12-02,0,0,2,0
37261,215830,full,2023-11-28,2023-11-28,0,0,1,0
37262,199398,full,2023-11-28,2023-11-28,0,0,0,0
37263,138317,full,2023-06-19,2023-12-25,0,0,37,0
37264,215891,full,2023-11-28,2023-11-28,0,0,0,0
37265,10172,full,2022-11-12,2023-12-25,0,0,12,0
37266,215918,full,2023-11-29,2023-12-12,0,0,2,0
